,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric
7,72.0,3.5751774605885482,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.5349531636546336
8,67.1,3.471439486269772,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.9395110840932974
9,61.35,3.3786867519887482,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.4360486290962418
10,43.75,3.151468461585236,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.1885615835736403
11,30.75,3.0342062058992263,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.4541673672277333
0,35.15,0.28755594800305617,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.6148195395747655
1,28.6,0.2880597113572133,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.2839882965262723
2,34.05,0.2911947823282301,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.1958934740709366
3,51.65,0.2997196320980931,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.401877208701831
4,56.35,0.3013238493812343,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.3306023793036013
5,69.5,0.32945145180606633,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.832112685835064
6,72.5,0.3348216669795085,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,4.348359469117632
7,72.0,0.337452974596368,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,4.190218260025725
8,67.1,0.32766138008158563,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,5.2946076483142805
9,61.35,0.3189066577132237,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.920222017456876
10,43.75,0.2974600333639126,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.2446152550983896
11,30.75,0.2863919122915086,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.9696837659746196
0,35.15,2.5646881848921224,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.978883155746092
1,28.6,2.569181209402173,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.431690875522372
2,34.05,2.5971426531977277,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.2859827303936076
3,51.65,2.6731750970911,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.626678211277061
4,56.35,2.6874829809677654,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.508790202691193
5,69.5,2.9383507863784293,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,6.338284314728319
6,72.5,2.986247300087508,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,7.192152443685966
7,72.0,3.009715719373012,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,6.930588124660472
8,67.1,2.9223852818087366,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,8.757239507595049
9,61.35,2.8443026228476707,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,6.484016457904592
10,43.75,2.6530219191916524,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.366568173930647
11,30.75,2.554306244762104,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,6.565825801864615
0,35.15,5.09051745789194,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.8698003542000009
1,28.6,5.0994354307831005,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.7901955138383554
2,34.05,5.1549346601348836,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.7689980773035703
3,51.65,5.305847541195972,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.8185620246541667
4,56.35,5.334246522829958,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.801411826372507
5,69.5,5.83218110629658,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.9220855799251759
6,72.5,5.927248428961568,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,1.0463052346099604
7,72.0,5.97382968542219,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,1.0082531885324575
8,67.1,5.800491998741584,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,1.2739921197824275
9,61.35,5.6455097514097705,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.9432865076655391
10,43.75,5.265846536577371,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.7807215456346944
11,30.75,5.069910879755085,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,0.955188027481144
0,35.15,0.9015267559014734,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,7.26450619904273
1,28.6,0.903106122092885,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,6.5996526455938325
2,34.05,0.9129349932452617,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,6.422613272860542
3,51.65,0.9396615492805079,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,6.836567579775718
4,56.35,0.944690987249275,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,6.6933304321586435
5,69.5,1.0328748218784782,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,7.70118841532928
6,72.5,1.0497111721519725,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,8.738661494229715
7,72.0,1.0579606771129375,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,8.420853708475793
8,67.1,1.0272627051206469,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,10.640284988390528
9,61.35,0.9998154674252417,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,7.878256946345204
10,43.75,0.9325774018976718,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,6.520526785949489
11,30.75,0.8978773466436486,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,7.977657531848543
0,35.15,0.4352198131938147,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.078637549088122
1,28.6,0.43598226583794447,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,2.7968781206823534
2,34.05,0.4407272381184022,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,2.7218503010852646
3,51.65,0.4536297134457625,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,2.897280707221299
4,56.35,0.45605771798240863,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,2.8365779906159623
5,69.5,0.49862922435512735,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.2636998549411955
6,72.5,0.5067571175906074,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.703372351509762
7,72.0,0.5107396372269354,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.5686880445786855
8,67.1,0.4959199266099674,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,4.509264635574864
9,61.35,0.4826695359983926,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.338740031576923
10,43.75,0.45020978022646224,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,2.7633452368316864
11,30.75,0.43345802941417516,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.380865176293882
0,35.15,3.3185510756028376,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.6584580040268793
1,28.6,3.3243647770143268,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.5066745700243953
2,34.05,3.360545190652817,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.466257182153474
3,51.65,3.458926565023939,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.5607613115181564
4,56.35,3.4774400996158663,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.5280608378134442
5,69.5,3.802047835707847,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.7581508251180165
6,72.5,3.8640230216283817,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.9950018215273206
7,72.0,3.8943897338553826,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.9224475622859827
8,67.1,3.7813894404010022,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,2.4291349364460117
9,61.35,3.680355211987744,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.7985748697094217
10,43.75,3.432849574226775,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.4886104495381385
11,30.75,3.3051174742830858,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,1.8212676298387602
0,35.15,0.9015267559014734,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.901432357273952
1,28.6,0.903106122092885,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.361328437521098
2,34.05,0.9129349932452617,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.217507804138282
3,51.65,0.9396615492805079,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.55378989604207
4,56.35,0.944690987249275,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.437429015543073
5,69.5,1.0328748218784782,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,6.256177812839691
6,72.5,1.0497111721519725,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,7.098984884630814
7,72.0,1.0579606771129375,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,6.840808884933969
8,67.1,1.0272627051206469,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,8.643797720122892
9,61.35,0.9998154674252417,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,6.400022133397921
10,43.75,0.9325774018976718,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.297049339175256
11,30.75,0.8978773466436486,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,6.480771714380958
0,35.15,5.2148659759473155,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,15.988107483459215
1,28.6,5.224001792451085,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,14.524862800055754
2,34.05,5.280856728168712,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,14.135225233164142
3,51.65,5.4354560307519035,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,15.046277653089506
4,56.35,5.464548727967789,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,14.73103380182434
5,69.5,5.974646598969472,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,16.949180682216284
6,72.5,6.072036176844598,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,19.232506023564508
7,72.0,6.119755296058457,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,18.533057926406375
8,67.1,5.942183406344431,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,23.417699068305897
9,61.35,5.783415333123596,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,17.338882422190554
10,43.75,5.39447790235636,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,14.35071844474065
11,30.75,5.193756031016277,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,17.557648460982783
0,35.15,0.2720123832461342,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.126633413208778
1,28.6,0.2724889161487153,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.0235230010647536
2,34.05,0.27545452382400143,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.9960664242087616
3,51.65,0.28351857090360155,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.0602655233538314
4,56.35,0.2850360737390054,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.0380512458659301
5,69.5,0.3116432652219546,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.1943573248336754
6,72.5,0.3167231984941296,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.3552563321396147
7,72.0,0.3192122732668346,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.3059683474373032
8,67.1,0.30994995413122967,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.650174184662986
9,61.35,0.3016684599989954,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.2218184237720484
10,43.75,0.2813811126415389,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.0112515768438022
11,30.75,0.2709112683838595,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.2372342026085141
0,35.15,3.287463946088993,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.6797543482927104
1,28.6,3.2932231865973303,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.6175426739473432
2,34.05,3.3290646736443597,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.6009767463898272
3,51.65,3.4265244426349555,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.639711277328374
4,56.35,3.4448645483314078,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.6263082914595504
5,69.5,3.766431462539623,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.7206155750863492
6,72.5,3.8278260846576235,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.8176940023457447
7,72.0,3.8579083311963154,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.7879560933443078
8,67.1,3.7459665885002895,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.9956327091971101
9,61.35,3.6458788165592866,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.7371842310425846
10,43.75,3.400691732782027,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.6101387092893285
11,30.75,3.2741561864677875,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,0.7464853422767713
0,35.15,0.4196762484368928,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.6885942772356253
1,28.6,0.4204114706294465,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.351011109810628
2,34.05,0.42498697961417364,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.261118362909889
3,51.65,0.437428652251271,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.4713060130664215
4,56.35,0.4397699423401798,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.3985765379291415
5,69.5,0.48082103777101576,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.910322152445834
6,72.5,0.4886586491052286,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.437105000001591
7,72.0,0.492498935897402,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.275736291974702
8,67.1,0.4782085006596115,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,5.4026651283614076
9,61.35,0.46543133828416433,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.000229704630169
10,43.75,0.43413085950408864,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.3108345052254555
11,30.75,0.4179773855065261,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.050700916409133
0,35.15,0.8315807144953244,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,5.298597996948305
1,28.6,0.8330375436546439,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,4.8136659712818535
2,34.05,0.8421038299762328,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,4.684536689807882
3,51.65,0.8667567739052962,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,4.98646739250835
4,56.35,0.8713959968592451,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,4.881992835992391
5,69.5,0.9527379822499755,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,5.6171060211859
6,72.5,0.9682680639677677,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,6.373819915720675
7,72.0,0.9758775211300372,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,6.142016727606911
8,67.1,0.9475612883440448,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,7.760829322972343
9,61.35,0.9222435777112143,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,5.746256570178094
10,43.75,0.8602222586469903,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,4.755953015998867
11,30.75,0.8282144490592275,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,5.818757539798421
0,35.15,9.831304708753136,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,9.206710146940276
1,28.6,9.848527969374995,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.364104498455337
2,34.05,9.955713503924622,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.139732718090375
3,51.65,10.247171205515885,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.664359886602913
4,56.35,10.302018093709767,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.482827534058611
5,69.5,11.263678014450646,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,9.760141650956824
6,72.5,11.447281317002114,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,11.074988615221052
7,72.0,11.53724359092988,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,10.672213246089587
8,67.1,11.202476913600158,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,13.485021154205937
9,61.35,10.903160054249405,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,9.984550385224672
10,43.75,10.169917356901335,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.263823923986429
11,30.75,9.791507271588065,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,10.110526240167983
0,35.15,0.2642406008676732,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.9105375361245183
1,28.6,0.2647035185444663,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.7356835770133994
2,34.05,0.2675843945718871,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.6891228944685264
3,51.65,0.2754180403063558,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.797991304781958
4,56.35,0.27689218591789094,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.760320479044912
5,69.5,0.3027391719298988,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.025383300270667
6,72.5,0.30767396425144017,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.298234779180431
7,72.0,0.3100919226020679,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.2146525387198888
8,67.1,0.30109424115605166,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.798354534828688
9,61.35,0.2930493611418812,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.0719516513331153
10,43.75,0.27334165228035207,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.7148737764864814
11,30.75,0.2631709464300349,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.0980936277474114
0,35.15,2.8755594800305615,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,8.390822710457432
1,28.6,2.8805971135721333,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.622887747976092
2,34.05,2.9119478232823006,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.4183995214299605
3,51.65,2.9971963209809305,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.896534869433824
4,56.35,3.013238493812343,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.7310896928071084
5,69.5,3.294514518060663,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,8.895209788845897
6,72.5,3.3482166697950846,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,10.093536617044226
7,72.0,3.3745297459636805,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,9.726454710415032
8,67.1,3.2766138008158565,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,12.28999500862032
9,61.35,3.1890665771322366,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,9.099731694485063
10,43.75,2.974600333639126,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.531493915842573
11,30.75,2.863919122915086,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,9.214543722642475
0,35.15,2.3859371901875197,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.2116491546066106
1,28.6,2.3901170645044454,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.9177163951917002
2,34.05,2.416129680399098,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.8394470213083274
3,51.65,2.4868628933544477,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.022456845159132
4,56.35,2.500173561082133,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.9591314860158966
5,69.5,2.7335566406611447,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.4047070214927655
6,72.5,2.778114912505651,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.863375435488581
7,72.0,2.799947654083378,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.722872133753016
8,67.1,2.718703883379643,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,4.704086052296429
9,61.35,2.646063349134045,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.482989286296899
10,43.75,2.4681143308843554,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.8827347332216458
11,30.75,2.376278839824139,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.526934435168995
0,35.15,3.427356028901291,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.8721929627452735
1,28.6,3.433360343473813,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.792369148891177
2,34.05,3.4707270001824178,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.7711134033806066
3,51.65,3.5723339933853797,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.8208136890568842
4,56.35,3.591454529111468,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.8036163147643576
5,69.5,3.9267051417966283,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.9246220123689529
6,72.5,3.9907123010260332,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,1.0491833650144873
7,72.0,4.022074643162116,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,1.01102664704283
8,67.1,3.905369422053494,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,1.277496561253028
9,61.35,3.801022595987342,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.945881258688556
10,43.75,3.54540201928339,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.7828691201126124
11,30.75,3.4134819816366297,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,0.9578155166812322
0,35.15,5.0749738931350175,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.1828807631375735
1,28.6,5.083864635574602,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.617018454910136
2,34.05,5.139194401630655,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.466338793829409
3,51.65,5.28964648000148,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.818658697057113
4,56.35,5.317958747187729,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.696748386802988
5,69.5,5.814372919712468,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.554544576300562
6,72.5,5.9091499604761895,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,7.437546416487839
7,72.0,5.955588984092657,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,7.167057605400831
8,67.1,5.782780572791228,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,9.056033757351651
9,61.35,5.628271553695542,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.705249054234611
10,43.75,5.2497676158549975,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.549673787281358
11,30.75,5.054430235847436,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.789849707205929
0,35.15,3.046538692356703,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.842958772241776
1,28.6,3.0518758608656116,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.765810495431204
2,34.05,3.085090666828816,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.7452672006512541
3,51.65,3.1754079941203375,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.7933016306263285
4,56.35,3.192404025876861,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.7766806784533351
5,69.5,3.490404570485892,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.8936305033704842
6,72.5,3.547299823134252,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,1.014016804773744
7,72.0,3.5751774605885482,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.9771390248465541
8,67.1,3.471439486269772,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,1.2346773922910548
9,61.35,3.3786867519887482,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.9141771816192422
10,43.75,3.151468461585236,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.7566288889089107
11,30.75,3.0342062058992263,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,0.9257114267861125
0,35.15,2.4791985787290516,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.9074720549707682
1,28.6,2.4835418357554335,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.8244194697197029
2,34.05,2.51057123142447,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.8023039564304191
3,51.65,2.584069260521397,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.8540145552333791
4,56.35,2.5979002149355064,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.8361215690984996
5,69.5,2.840405760165815,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.962021792740276
6,72.5,2.8867057234179243,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,1.091621493131569
7,72.0,2.9093918620605783,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,1.0519213846146507
8,67.1,2.8249724390817788,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,1.3291696667781416
9,61.35,2.7494925354194146,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.9841409484418502
10,43.75,2.5645878552185972,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.8145351769012533
