,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas
1,28.6,1.4402985567860667,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,8.591257837830112
2,34.05,1.4559739116411503,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,6.728957660608969
3,51.65,1.4985981604904652,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,6.340138630262746
4,56.35,1.5066192469061714,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,4.406536990413023
5,69.5,1.6472572590303316,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.1535823505722895
6,72.5,1.6741083348975423,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,2.627153696443132
7,72.0,1.6872648729818402,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,2.5072486125974183
8,67.1,1.6383069004079283,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.9462860429334192
9,61.35,1.5945332885661183,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.3013189711993167
10,43.75,1.487300166819563,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,4.864862180916997
11,30.75,1.431959561457543,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,9.574149289104234
0,35.15,1.2046262686614515,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,5.770519539631994
1,28.6,1.2067366286585963,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,5.16680193505614
2,34.05,1.2198700340777204,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.046810387723898
3,51.65,1.2555822425730927,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.812973741647063
4,56.35,1.262302612272738,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,2.6501013330910443
5,69.5,1.3801344602686563,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,1.8965715729713384
6,72.5,1.4026313076168597,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,1.5799761872704583
7,72.0,1.413654353038839,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,1.5078649980905543
8,67.1,1.3726355111525885,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,2.3733053701555806
9,61.35,1.3359603228526937,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,1.9854207114494324
10,43.75,1.246116355983958,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,2.9257391414167935
11,30.75,1.1997499028428062,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,5.757915081495698
0,35.15,1.7797381646675636,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,4.193823092688314
1,28.6,1.782856051373023,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,3.755061068897618
2,34.05,1.8022595987341805,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.9410881878496804
3,51.65,1.8550215067692786,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.7711434333958453
4,56.35,1.8649503110352066,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.9260061580850463
5,69.5,2.0390373638807886,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.3783656055639395
6,72.5,2.0722746415758766,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.1482745313596245
7,72.0,2.088560302231575,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.095866499752269
8,67.1,2.0279582713157596,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.7248399904030844
9,61.35,1.9737736382791409,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,1.442938226132287
10,43.75,1.841036422711783,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.1263306172321412
11,30.75,1.7725337274258235,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,4.184662588640148
0,35.15,2.043978765535237,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,16.174748434978767
1,28.6,2.0475595699174893,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,14.482529855227597
2,34.05,2.0698439933060677,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,11.343197009548174
3,51.65,2.1304395470756345,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,10.68775361330015
4,56.35,2.141842496953098,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,7.428225846139868
5,69.5,2.3417765358106877,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,5.316084257415014
6,72.5,2.379948605827317,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,4.428668369778424
7,72.0,2.398652224833643,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,4.226540929377019
8,67.1,2.3290525124718116,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,6.652367617508975
9,61.35,2.2668229994210223,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,5.565128117968237
10,43.75,2.1143780749921355,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,8.200837770979172
11,30.75,2.0357046738558586,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,16.139418177778595
0,35.15,5.828836783845733,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,9.991708525257916
1,28.6,5.839048203186756,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,8.946365849427805
2,34.05,5.902596939085744,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,7.0070900156248
3,51.65,6.075397947934319,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,6.602199677055279
4,56.35,6.10791586583583,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,4.588675231196222
5,69.5,6.678069969041885,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,3.2839314076091046
6,72.5,6.786925682017063,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,2.7357435377580415
7,72.0,6.840262998575027,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,2.610882339603034
8,67.1,6.641784731383493,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,4.109400433905504
9,61.35,6.464324142835615,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,3.4377745214390263
10,43.75,6.02959527089012,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,5.065944672953876
11,30.75,5.805241465368417,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,9.969883788169387
0,35.15,5.416932317787301,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,10.921798040355313
1,28.6,5.426422130161559,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,9.779148456500845
2,34.05,5.485480088723685,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,7.659352933263108
3,51.65,5.646069826280294,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,7.216772918527015
4,56.35,5.676289811316765,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,5.015817267008616
5,69.5,6.2061530245629255,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,3.5896198854900607
6,72.5,6.307316267154524,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,2.9904033263249357
7,72.0,6.356884413342392,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,2.853919281991729
8,67.1,6.172431943699059,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,4.4919286318858935
9,61.35,6.007511903408565,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,3.757783659973907
10,43.75,5.603503871747218,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,5.537513875805125
11,30.75,5.395004401815716,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,10.897941722873451
0,35.15,1.0258752739568489,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,13.636167164636788
1,28.6,1.027672483760869,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,12.209537531084685
2,34.05,1.038857061279091,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,9.562914145181267
3,51.65,1.06927003883644,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,9.010340746335261
4,56.35,1.0749931923871061,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,6.262386693791677
5,69.5,1.1753403145513717,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,4.481739786359793
6,72.5,1.1944989200350031,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.73360132615363
7,72.0,1.2038862877492047,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.5631972189767174
8,67.1,1.1689541127234946,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,5.608297231800998
9,61.35,1.1377210491390681,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,4.691696913512771
10,43.75,1.061208767676661,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,6.913739350239616
11,30.75,1.0217224979048414,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,13.606381891926809
0,35.15,0.038858911892304886,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,10.30286399063023
1,28.6,0.03892698802124504,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,9.22496791455338
2,34.05,0.03935064626057163,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,7.225300379668735
3,51.65,0.04050265298622879,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,6.80780120234017
4,56.35,0.0407194391055722,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,4.731572852098189
5,69.5,0.04452046646027923,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.386197521837951
6,72.5,0.04524617121344709,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.8209383321696837
7,72.0,0.04560175332383352,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.692188785578505
8,67.1,0.04427856487588995,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,4.237372782296246
9,61.35,0.043095494285570767,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.5448315205858094
10,43.75,0.04019730180593413,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,5.223705116853801
11,30.75,0.038701609769122784,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,10.280359601387293
0,35.15,0.6139708078984172,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,22.243997687313758
1,28.6,0.6150464107356717,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,19.91680809758189
2,34.05,0.6217402109170318,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,15.59950369932694
3,51.65,0.639941917182415,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,14.698118342459393
4,56.35,0.6433671378680408,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,10.215518294247673
5,69.5,0.703423370072412,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,7.310838026499413
6,72.5,0.7148895051724641,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,6.090437163288109
7,72.0,0.7205077025165696,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,5.81246546345577
8,67.1,0.6996013250390613,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,9.148534859375378
9,61.35,0.6809088097120182,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,7.653330590167706
10,43.75,0.6351173685337593,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,11.278037315078372
11,30.75,0.61148543435214,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,22.195410461205604
0,35.15,1.1191366624983807,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,20.07256086201879
1,28.6,1.1210972550118572,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,17.972549194422246
2,34.05,1.133298612304463,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,14.076695737142952
3,51.65,1.1664764060033892,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,13.263302718037611
4,56.35,1.1727198462404793,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,9.218289606966568
5,69.5,1.282189434056042,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,6.597161324241819
6,72.5,1.3030897309472762,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.495894773722436
7,72.0,1.3133304957264054,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.24505839344419
8,67.1,1.2752226684256307,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,8.255464028745319
9,61.35,1.2411502354244381,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,6.906220106105542
10,43.75,1.157682292010903,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,10.17708658278357
11,30.75,1.1146063613507362,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,20.028716672368976
0,35.15,3.5361609821997444,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,8.165912283625758
1,28.6,3.542355909933299,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,7.311586261646551
2,34.05,3.5809088097120183,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,5.726676502463823
3,51.65,3.6857414217468203,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,5.395772235101711
4,56.35,3.7054689586070704,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,3.750181397032622
5,69.5,4.05136244788541,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.6838548935040523
6,72.5,4.117401580423685,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.2358380154260478
7,72.0,4.14975955246885,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.133792845755139
8,67.1,4.029349403705986,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,3.3584850275343445
9,61.35,3.92168997998694,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.8095860804976764
10,43.75,3.6579544643400057,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,4.140238851890918
11,30.75,3.5218464889901733,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,8.148075605521347
0,35.15,3.7537708887966517,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,10.538280838849904
1,28.6,3.760347042852271,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,9.435755213439089
2,34.05,3.8012724287712194,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,7.390395972929885
3,51.65,3.912556278469701,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,6.963357085036336
4,56.35,3.9334978175982744,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.8396876412457255
5,69.5,4.300677060062974,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,3.463570953998692
6,72.5,4.370780139218988,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,2.885395789026865
7,72.0,4.405129371082317,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,2.753704360208009
8,67.1,4.277309367010969,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.334195272241491
9,61.35,4.163024747986136,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,3.625829684281361
10,43.75,3.883059354453237,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,5.343064956579637
11,30.75,3.7385755036972608,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,10.51526223216301
0,35.15,3.5517045469566666,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,7.0400513805900955
1,28.6,3.557926705141797,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,6.303514067720717
2,34.05,3.596649068216247,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.937120975228316
3,51.65,3.701942482941312,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.65183955615686
4,56.35,3.721756734249299,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.2331316826146765
5,69.5,4.069170634469522,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.3138230845564904
6,72.5,4.135500048909064,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,1.9275757515591436
7,72.0,4.168000253798383,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,1.8395998815433994
8,67.1,4.047060829656342,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.895439766380415
9,61.35,3.938928177701168,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.422219303598985
10,43.75,3.67403338506238,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.5694106467043247
11,30.75,3.537327132897823,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,7.024673903346567
0,35.15,0.4507633779507367,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,57.95955786272719
1,28.6,0.4515530610464425,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,51.89577015785221
2,34.05,0.45646749662263086,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,40.64648585207405
3,51.65,0.46983077464025397,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,38.29781195440613
4,56.35,0.4723454936246375,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,26.617828863148837
5,69.5,0.5164374109392391,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,19.049315935848313
6,72.5,0.5248555860759863,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,15.86940666588112
7,72.0,0.5289803385564688,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,15.145116138292115
8,67.1,0.5136313525603234,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,23.83766816535655
9,61.35,0.49990773371262087,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,19.941723759321857
10,43.75,0.4662887009488359,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,29.38635696379719
11,30.75,0.4489386733218243,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,57.832957681294374
